uni_id,course_name,title,authors,publication_year,resource_type,field_of_education
2, teaching drama ,learning to teach drama a case narrative approach,joenorris,2000.0,book,education
2, sustainability ecology and communities (oua) ,nuclear war the aftermath,svenskakungl,1982.0,book,science
2, sustainability ecology and communities (oua) ,sustainability science the emerging paradigm and the urban environment,michaelweinstein,2012.0,book,environment
2, sustainability ecology and communities (oua) ,environmental economics and management theory policy and applications,scottcallan,1996.0,book,society
2, sustainability ecology and communities (oua) ,marketing real people,michaelsolomon,1997.0,book,commerce
2, schooling and society - research skills ,unequal childhoods class race and family life,annettelareau,2003.0,book,society
2, professional writing and editing ,a dictionary of modern english usage,hfowler,1926.0,book,arts
2, professional writing and editing ,penal populism sentencing councils and sentencing policy,ariefreiberg,2007.0,book,arts
2, professional writing and editing ,how to analyse texts a toolkit for students of english,ronaldcarter,2015.0,book,arts
2, professional writing and editing ,genre in a changing world,charlesbazerman,2009.0,book,arts
2, professional writing and editing ,the australian editing handbook,elizabethflann,1900.0,book,arts
2, health policy and governance ,strategic thinking in criminal intelligence,jerryratcliffe,1968.0,book,society
2, health policy and governance ,the handbook of global health policy,garrettbrown,2014.0,book,society
2, health policy and governance ,evidence based practices in mental health debate and dialogue on the fundamental questions,johnnorcross,2005.0,book,society
2, health policy and governance ,public administration,marshalldimock,1196.0,book,society
2, health policy and governance ,arab dress a short history from the dawn of islam to modern times,yedidastillman,2000.0,book,arts
2, health policy and governance ,speculative service design a provocation for a possible future for the emergency department waiting room,mcgeetroy,2021.0,thesis,hospitality
2, health policy and governance ,not as good as gold? genomics data and dignity,brucearnold,2019.0,book,society
2, wellbeing (oua) ,the representation of personal constructs as fuzzy subsets developing a model and testing its efficacy,alastairanderson,1999.0,thesis,society
2, wellbeing (oua) ,research methods for public health,stuartmcclean,2020.0,book,health
2, wellbeing (oua) ,landscope pilbara special,australiawestern,2006.0,book,education
2, systemic pathology and medicine ,thoreau the platonist,danieldombrowski,1986.0,book,health
2, foundations of effective leadership ,information security management handbook,haroldtipton,1999.0,book,society
2, foundations of effective leadership ,managing for the future organizational behavior and processes,deborahancona,1999.0,book,engineering
2, foundations of effective leadership ,culture and the conversive community framing arts policy for the twenty first century,alasdairfoster,2016.0,thesis,arts
2, physical education ,exploration of quality early childhood education the soka kindergarten education model,kiikoikegami,2015.0,thesis,arts
2, physical education ,teaching health and physical education in australian schools,richardtinning,2005.0,book,education
2, indigenous tourism issues ,our culture our future report on australian indigenous cultural and intellectual property rights,terrijanke,1998.0,onlineresource,society
2, making of the modern world ,myth and the greatest generation a social history of americans in world war ii,kennethrose,2007.0,book,arts
2, environmental management ,global change and mountain regions an overview of current knowledge,ulihuber,2005.0,book,society
2, game audio ,minecraft as a game based approach to literacy learning,christopherdavid,2018.0,thesis,society
2, learning and teaching ,learning for teaching teaching for learning,dianawhitton,2004.0,book,education
2, learning and teaching ,beginning primary teaching moving beyond survival,angelajacklin,2006.0,book,education
2, community development theory and practice ,community work,alantwelvetrees,1982.0,book,society
2, community development theory and practice ,community development community based alternatives in an age of globalisation,franktesoriero,1900.0,book,society
2, community development theory and practice ,community disability services an evidence based approach to practice,iandempsey,2005.0,book,hospitality
2, community development theory and practice ,uncanny australia sacredness and identity in a postcolonial nation,kennethgelder,1998.0,book,society
2, community development theory and practice ,working in community services management and practice,michaelwearing,1998.0,book,hospitality
2, community development theory and practice ,outlaw culture resisting representations,bellhooks,1994.0,book,society
2, comparative corporate governance and international operations ,cumulative glossary and index,bookworld,2003.0,book,society
2, comparative corporate governance and international operations ,alcohol congener analysis in a forensic context detection of iso α acids to confirm beer consumption,lukerodda,2014.0,thesis,society
2, economics of sustainability ,economics,douglasmctaggart,1992.0,book,society
2, economics of sustainability ,rezero starting life in another world tappei nagatsuki ; illustration shinichirou otsuka ; translation by zephyrrz,tappeinagatsuki,2016.0,book,arts
